id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1155,primeiro.conselho.contribuintes;camara.8;turma.especial,"Primeiro Conselho de Contribuintes. 8ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.8,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::8ª Câmara::Turma Especial,label_5663
1156,segundo.conselho.contribuintes;camara.5;turma.ordinaria,"Segundo Conselho de Contribuintes. 5ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.5,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::5ª Câmara::Turma Ordinária,label_5664
1157,segundo.conselho.contribuintes;camara.5;turma.especial,"Segundo Conselho de Contribuintes. 5ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.5,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::5ª Câmara::Turma Especial,label_5665
1158,segundo.conselho.contribuintes;camara.6;turma.ordinaria,"Segundo Conselho de Contribuintes. 6ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.6,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::6ª Câmara::Turma Ordinária,label_5666
1159,segundo.conselho.contribuintes;camara.6;turma.especial,"Segundo Conselho de Contribuintes. 6ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.6,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::6ª Câmara::Turma Especial,label_5667
1160,terceiro.conselho.contribuintes;camara.3;turma.especial,"Terceiro Conselho de Contribuintes. 3ª Câmara. Turma Especial",pt-BR,,#terceiro.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::3ª Câmara::Turma Especial,label_5668
1656,tribunal.justica.distrito.federal.territorios,"Tribunal de Justiça do Distrito Federal e dos Territórios",pt-BR,TJDFT,,TJDFT – Tribunal de Justiça do Distrito Federal e dos Territórios,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios,label_6222
1657,tribunal.justica.distrito.federal.territorios;conselho.especial,"Tribunal de Justiça do Distrito Federal e dos Territórios. Conselho Especial",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::Conselho Especial,label_6224
1658,tribunal.justica.distrito.federal.territorios;conselho.magistratura,"Tribunal de Justiça do Distrito Federal e dos Territórios. Conselho da Magistratura",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::Conselho da Magistratura,label_6225
1659,tribunal.justica.distrito.federal.territorios;camara.criminal,"Tribunal de Justiça do Distrito Federal e dos Territórios. Câmara Criminal",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::Câmara Criminal,label_6226
1660,tribunal.justica.distrito.federal.territorios;camara.civel.1,"Tribunal de Justiça do Distrito Federal e dos Territórios. 1ª Câmara Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::1ª Câmara Cível,label_6227
1661,tribunal.justica.distrito.federal.territorios;camara.civel.2,"Tribunal de Justiça do Distrito Federal e dos Territórios. 2ª Câmara Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::2ª Câmara Cível,label_6228
1662,tribunal.justica.distrito.federal.territorios;camara.civel.3,"Tribunal de Justiça do Distrito Federal e dos Territórios. 3ª Câmara Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::3ª Câmara Cível,label_6229
1663,tribunal.justica.distrito.federal.territorios;turma.criminal.1,"Tribunal de Justiça do Distrito Federal e dos Territórios. 1ª Turma Criminal",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::1ª Turma Criminal,label_6230
1664,tribunal.justica.distrito.federal.territorios;turma.criminal.2,"Tribunal de Justiça do Distrito Federal e dos Territórios. 2ª Turma Criminal",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::2ª Turma Criminal,label_6231
1665,tribunal.justica.distrito.federal.territorios;turma.civel.1,"Tribunal de Justiça do Distrito Federal e dos Territórios. 1ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::1ª Turma Cível,label_6232
1666,tribunal.justica.distrito.federal.territorios;turma.civel.2,"Tribunal de Justiça do Distrito Federal e dos Territórios. 2ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::2ª Turma Cível,label_6233
1667,tribunal.justica.distrito.federal.territorios;turma.civel.3,"Tribunal de Justiça do Distrito Federal e dos Territórios. 3ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::3ª Turma Cível,label_6234
1668,tribunal.justica.distrito.federal.territorios;turma.civel.4,"Tribunal de Justiça do Distrito Federal e dos Territórios. 4ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::4ª Turma Cível,label_6235
1669,tribunal.justica.distrito.federal.territorios;turma.civel.5,"Tribunal de Justiça do Distrito Federal e dos Territórios. 5ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::5ª Turma Cível,label_6236
1670,tribunal.justica.distrito.federal.territorios;turma.civel.6,"Tribunal de Justiça do Distrito Federal e dos Territórios. 6ª Turma Cível",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::6ª Turma Cível,label_6237
1671,tribunal.justica.distrito.federal.territorios;turma.recursal.juizados.especiais.civeis.criminais.df.1,"Tribunal de Justiça do Distrito Federal e dos Territórios. 1ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::1ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF,label_6238
1672,tribunal.justica.distrito.federal.territorios;turma.recursal.juizados.especiais.civeis.criminais.df.2,"Tribunal de Justiça do Distrito Federal e dos Territórios. 2ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::2ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF,label_6239
1673,advocacia.geral.uniao;consultoria.geral.uniao;nucleo.assessoramento.juridico.al,"Advocacia-Geral da União. Consultoria-Geral da União. Núcleo de Assessoramento Jurídico/AL",pt-BR,NAJ-AL,#advocacia.geral.uniao;consultoria.geral.uniao,NAJ-AL – Núcleo de Assessoramento Jurídico/AL,Federal::Advocacia-Geral da União::Consultoria-Geral da União::Núcleo de Assessoramento Jurídico/AL,label_6244
1675,tribunal.regional.trabalho;secao.especializada.1,"Tribunal Regional do Trabalho. Seção Especializada I",pt-BR,,#tribunal.regional.trabalho,,Federal::Judiciário::Tribunal Regional do Trabalho::Seção Especializada I,label_6282
1676,tribunal.regional.trabalho;secao.especializada.2,"Tribunal Regional do Trabalho. Seção Especializada II",pt-BR,,#tribunal.regional.trabalho,,Federal::Judiciário::Tribunal Regional do Trabalho::Seção Especializada II,label_6283
1678,ministerio.fazenda;secretaria.receita.federal.brasil,"Ministério da Fazenda. Secretaria da Receita Federal do Brasil",pt-BR,RFB,#ministerio.fazenda,RFB – Secretaria da Receita Federal do Brasil,Federal::Executivo::Ministério da Fazenda::Secretaria da Receita Federal do Brasil,label_6307
1679,presidencia.republica;secretaria.administracao.publica,"Presidência da República. Secretaria de Administração Pública",pt-BR,SEDAP,#presidencia.republica,SEDAP – Secretaria de Administração Pública,Federal::Executivo::Presidência da República::Secretaria de Administração Pública,label_6322
1680,presidencia.republica;secretaria.planejamento.coordenacao,"Presidência da República. Secretaria de Planejamento e Coordenação",pt-BR,SEPLAN,#presidencia.republica,SEPLAN – Secretaria de Planejamento e Coordenação,Federal::Executivo::Presidência da República::Secretaria de Planejamento e Coordenação,label_6324
1681,presidencia.republica;secretaria.administracao.federal,"Presidência da República. Secretaria de Administração Federal",pt-BR,SAF,#presidencia.republica,SAF – Secretaria de Administração Federal,Federal::Executivo::Presidência da República::Secretaria de Administração Federal,label_6326
1682,ministerio.trabalho.administracao,"Ministério do Trabalho e da Administração",pt-BR,MTA,,MTA – Ministério do Trabalho e da Administração,Federal::Executivo::Ministério do Trabalho e da Administração,label_6327
1683,ministerio.administracao.federal.reforma.estado,"Ministério da Administração Federal e Reforma do Estado",pt-BR,MARE,,MARE – Ministério da Administração Federal e Reforma do Estado,Federal::Executivo::Ministério da Administração Federal e Reforma do Estado,label_6329
1684,ministerio.administracao.federal.reforma.estado;secretaria.recursos.humanos,"Ministério da Administração Federal e Reforma do Estado. Secretaria de Recursos Humanos",pt-BR,SRH,#ministerio.administracao.federal.reforma.estado,SRH – Secretaria de Recursos Humanos,Federal::Executivo::Ministério da Administração Federal e Reforma do Estado::Secretaria de Recursos Humanos,label_6331
1685,ministerio.orcamento.gestao,"Ministério de Orçamento e Gestão",pt-BR,MOG,,MOG – Ministério de Orçamento e Gestão,Federal::Executivo::Ministério de Orçamento e Gestão,label_6333
1686,ministerio.orcamento.gestao;secretaria.estado.administracao.patrimonio,"Ministério de Orçamento e Gestão. Secretaria de Estado de Administração e Patrimônio",pt-BR,SEAP,#ministerio.orcamento.gestao,SEAP – Secretaria de Estado de Administração e Patrimônio,Federal::Executivo::Ministério de Orçamento e Gestão::Secretaria de Estado de Administração e Patrimônio,label_6335
1687,ministerio.orcamento.gestao;secretaria.gestao,"Ministério de Orçamento e Gestão. Secretaria de Gestão",pt-BR,SEGES,#ministerio.orcamento.gestao,SEGES – Secretaria de Gestão,Federal::Executivo::Ministério de Orçamento e Gestão::Secretaria de Gestão,label_6337
1688,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,SRH,#ministerio.planejamento.orcamento.gestao,SRH – Secretaria de Recursos Humanos,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos",label_6339
1689,departamento.administrativo.servico.publico,"Departamento Administrativo do Serviço Público",pt-BR,"Departamento Administrativo do Pessoal Civil",,DASP – Departamento Administrativo do Serviço Público,Federal::Executivo::Departamento Administrativo do Serviço Público,label_6341
1690,ministerio.trabalho.administracao;secretaria.administracao.federal,"Ministério do Trabalho e da Administração. Secretaria da Administração Federal",pt-BR,SAF,#ministerio.trabalho.administracao,SAF – Secretaria da Administração Federal,Federal::Executivo::Ministério do Trabalho e da Administração::Secretaria da Administração Federal,label_6344
1691,ministerio.planejamento.orcamento.gestao;secretaria.logistica.tecnologia.informacao,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Logística e Tecnologia da Informação",pt-BR,SLTI,#ministerio.planejamento.orcamento.gestao,SLTI – Secretaria de Logística e Tecnologia da Informação,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Logística e Tecnologia da Informação",label_6346
1692,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;coordenacao.geral.sistematizacao.aplicacao.legislacao,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Coordenação-Geral de Sistematização e Aplicação da Legislação",pt-BR,,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Coordenação-Geral de Sistematização e Aplicação da Legislação",label_6406
1693,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas",pt-BR,DENOP,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,DENOP – Departamento de Normas,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Normas",label_6407
1694,presidencia.republica;secretaria.administracao.federal;departamento.recursos.humanos,"Presidência da República. Secretaria de Administração Federal. Departamento de Recursos Humanos",pt-BR,,#presidencia.republica;secretaria.administracao.federal,,Federal::Executivo::Presidência da República::Secretaria de Administração Federal::Departamento de Recursos Humanos,label_6408
1695,ministerio.previdencia.social;secretaria.politicas.previdencia.social,"Ministério da Previdência Social. Secretaria de Políticas de Previdência Social",pt-BR,SPPS,#ministerio.previdencia.social,SPPS – Secretaria de Políticas de Previdência Social,Federal::Executivo::Ministério da Previdência Social::Secretaria de Políticas de Previdência Social,label_6409
1696,ministerio.previdencia.social;secretaria.previdencia.social,"Ministério da Previdência Social. Secretaria de Previdência Social",pt-BR,SPS,#ministerio.previdencia.social,SPS – Secretaria de Previdência Social,Federal::Executivo::Ministério da Previdência Social::Secretaria de Previdência Social,label_6411
1697,ministerio.administracao.federal.reforma.estado;secretaria.executiva,"Ministério da Administração Federal e Reforma do Estado. Secretaria Executiva",pt-BR,SE,#ministerio.administracao.federal.reforma.estado,SE – Secretaria Executiva,Federal::Executivo::Ministério da Administração Federal e Reforma do Estado::Secretaria Executiva,label_6413
1698,procuradoria.geral,Procuradoria-Geral,pt-BR,PG,,PG – Procuradoria-Geral,Distrital::Procuradoria-Geral,label_6416
1699,tribunal.contas,"Tribunal de Contas",pt-BR,TC,,TC – Tribunal de Contas,Distrital::Tribunal de Contas,label_6417
1700,tribunal.justica.distrito.federal.territorios;turma.recursal.juizados.especiais.civeis.criminais.df.3,"Tribunal de Justiça do Distrito Federal e dos Territórios. 3ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF",pt-BR,,#tribunal.justica.distrito.federal.territorios,,Distrital::Tribunal de Justiça do Distrito Federal e dos Territórios::3ª Turma Recursal dos Juizados Especiais Cíveis e Criminais do DF,label_6420
1701,ministerio.fazenda;comite.gestor.programa.recuperacao.fiscal,"Ministério da Fazenda. Comitê Gestor do Programa de Recuperação Fiscal",pt-BR,CGREFIS,#ministerio.fazenda,CGREFIS – Comitê Gestor do Programa de Recuperação Fiscal,Federal::Executivo::Ministério da Fazenda::Comitê Gestor do Programa de Recuperação Fiscal,label_6421
