id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1343,br:superior.tribunal.justica:acordao;edcl.rms,"EDcl no RMS",pt-BR,"Embargos de Declaração no Recurso em Mandado de Segurança",#acordao,EDcl no RMS – Embargos de Declaração no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2801
1344,br:superior.tribunal.justica:acordao;edcl.ro,"EDcl no RO",pt-BR,"Embargos de Declaração no Recurso Ordinário",#acordao,EDcl no RO – Embargos de Declaração no Recurso Ordinário,Jurisprudência::Acórdão,label_2803
1345,br:superior.tribunal.justica:acordao;edcl.eag,"EDcl nos EAg",pt-BR,"Embargos de Declaração nos Embargos de Divergência em Agravo",#acordao,EDcl nos EAg – Embargos de Declaração nos Embargos de Divergência em Agravo,Jurisprudência::Acórdão,label_2805
1346,br:superior.tribunal.justica:acordao;edcl.ear,"EDcl nos EAR",pt-BR,"Embargos de Declaração nos Embargos Infringentes em AR",#acordao,EDcl nos EAR – Embargos de Declaração nos Embargos Infringentes em AR,Jurisprudência::Acórdão,label_2807
1347,br:superior.tribunal.justica:acordao;edcl.edcl.ai.rms,"EDcl nos EDcl na AI no RMS",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Arguição de Inconstitucionalidade no Recurso em Mandado de Segurança",#acordao,EDcl nos EDcl na AI no RMS – Embargos de Declaração nos Embargos de Declaração na Arguição de Inconstitucionalidade no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2809
1348,br:superior.tribunal.justica:acordao;edcl.edcl.apn,"EDcl nos EDcl na APn",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Ação Penal",#acordao,EDcl nos EDcl na APn – Embargos de Declaração nos Embargos de Declaração na Ação Penal,Jurisprudência::Acórdão,label_2811
1349,br:superior.tribunal.justica:acordao;edcl.edcl.ar,"EDcl nos EDcl na AR",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Ação Rescisória",#acordao,EDcl nos EDcl na AR – Embargos de Declaração nos Embargos de Declaração na Ação Rescisória,Jurisprudência::Acórdão,label_2813
1350,br:superior.tribunal.justica:acordao;edcl.edcl.exsusp,"EDcl nos EDcl na ExSusp",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Exceção de Suspeição",#acordao,EDcl nos EDcl na ExSusp – Embargos de Declaração nos Embargos de Declaração na Exceção de Suspeição,Jurisprudência::Acórdão,label_2815
1351,br:superior.tribunal.justica:acordao;edcl.edcl.if,"EDcl nos EDcl na IF",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Intervenção Federal",#acordao,EDcl nos EDcl na IF – Embargos de Declaração nos Embargos de Declaração na Intervenção Federal,Jurisprudência::Acórdão,label_2817
1352,br:superior.tribunal.justica:acordao;edcl.edcl.mc,"EDcl nos EDcl na MC",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Medida Cautelar",#acordao,EDcl nos EDcl na MC – Embargos de Declaração nos Embargos de Declaração na Medida Cautelar,Jurisprudência::Acórdão,label_2819
1353,br:superior.tribunal.justica:acordao;edcl.edcl.pet,"EDcl nos EDcl na Pet",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Petição",#acordao,EDcl nos EDcl na Pet – Embargos de Declaração nos Embargos de Declaração na Petição,Jurisprudência::Acórdão,label_2821
1354,br:superior.tribunal.justica:acordao;edcl.edcl.pet.ag,"EDcl nos EDcl na PET no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Petição no Agravo de Instrumento",#acordao,EDcl nos EDcl na PET no Ag – Embargos de Declaração nos Embargos de Declaração na Petição no Agravo de Instrumento,Jurisprudência::Acórdão,label_2823
1355,br:superior.tribunal.justica:acordao;edcl.edcl.pet.ms,"EDcl nos EDcl na PET no MS",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Petição no Mandado de Segurança",#acordao,EDcl nos EDcl na PET no MS – Embargos de Declaração nos Embargos de Declaração na Petição no Mandado de Segurança,Jurisprudência::Acórdão,label_2825
1356,br:superior.tribunal.justica:acordao;edcl.edcl.pet.resp,"EDcl nos EDcl na PET no REsp",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Petição no Recurso Especial",#acordao,EDcl nos EDcl na PET no REsp – Embargos de Declaração nos Embargos de Declaração na Petição no Recurso Especial,Jurisprudência::Acórdão,label_2827
1357,br:superior.tribunal.justica:acordao;edcl.edcl.qo.ag,"EDcl nos EDcl na QO no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Questão de Ordem no Agravo de Instrumento",#acordao,EDcl nos EDcl na QO no Ag – Embargos de Declaração nos Embargos de Declaração na Questão de Ordem no Agravo de Instrumento,Jurisprudência::Acórdão,label_2829
1358,br:superior.tribunal.justica:acordao;edcl.edcl.rcl,"EDcl nos EDcl na Rcl",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Reclamação",#acordao,EDcl nos EDcl na Rcl – Embargos de Declaração nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão,label_2831
1359,br:superior.tribunal.justica:acordao;edcl.edcl.sec,"EDcl nos EDcl na SEC",pt-BR,"Embargos de Declaração nos Embargos de Declaração na Sentença Estrangeira Contestada",#acordao,EDcl nos EDcl na SEC – Embargos de Declaração nos Embargos de Declaração na Sentença Estrangeira Contestada,Jurisprudência::Acórdão,label_2833
1360,br:superior.tribunal.justica:acordao;edcl.edcl.ag,"EDcl nos EDcl no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl nos EDcl no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2835
1361,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.aia,"EDcl nos EDcl no AgRg na AIA",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Ação de Improbidade Administrativa",#acordao,EDcl nos EDcl no AgRg na AIA – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Ação de Improbidade Administrativa,Jurisprudência::Acórdão,label_2837
1362,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.ar,"EDcl nos EDcl no AgRg na AR",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Ação Rescisória",#acordao,EDcl nos EDcl no AgRg na AR – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Ação Rescisória,Jurisprudência::Acórdão,label_2839
1363,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.eximp,"EDcl nos EDcl no AgRg na ExImp",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Exceção de Impedimento",#acordao,EDcl nos EDcl no AgRg na ExImp – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Exceção de Impedimento,Jurisprudência::Acórdão,label_2841
1364,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.mc,"EDcl nos EDcl no AgRg na MC",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Medida Cautelar",#acordao,EDcl nos EDcl no AgRg na MC – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Medida Cautelar,Jurisprudência::Acórdão,label_2843
1365,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.pet,"EDcl nos EDcl no AgRg na Pet",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Petição",#acordao,EDcl nos EDcl no AgRg na Pet – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Petição,Jurisprudência::Acórdão,label_2845
1366,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.rcl,"EDcl nos EDcl no AgRg na Rcl",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Reclamação",#acordao,EDcl nos EDcl no AgRg na Rcl – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Reclamação,Jurisprudência::Acórdão,label_2847
1367,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.ss,"EDcl nos EDcl no AgRg na SS",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Suspensão de Segurança",#acordao,EDcl nos EDcl no AgRg na SS – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental na Suspensão de Segurança,Jurisprudência::Acórdão,label_2849
1368,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.ag,"EDcl nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2851
1369,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.mc,"EDcl nos EDcl no AgRg no AgRg na MC",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental na Medida Cautelar",#acordao,EDcl nos EDcl no AgRg no AgRg na MC – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental na Medida Cautelar,Jurisprudência::Acórdão,label_2853
1370,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.pet.mc,"EDcl nos EDcl no AgRg no AgRg na PET na MC",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental na Petição na Medida Cautelar",#acordao,EDcl nos EDcl no AgRg no AgRg na PET na MC – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental na Petição na Medida Cautelar,Jurisprudência::Acórdão,label_2855
1371,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.ag,"EDcl nos EDcl no AgRg no AgRg no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no AgRg no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2857
1372,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.agrg.ag,"EDcl nos EDcl no AgRg no AgRg no AgRg no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no AgRg no AgRg no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2859
1373,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.agrg.resp,"EDcl nos EDcl no AgRg no AgRg no AgRg no REsp",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental no Recurso Especial",#acordao,EDcl nos EDcl no AgRg no AgRg no AgRg no REsp – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2861
1374,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.resp,"EDcl nos EDcl no AgRg no AgRg no REsp",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Recurso Especial",#acordao,EDcl nos EDcl no AgRg no AgRg no REsp – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2863
1375,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.edcl.ag,"EDcl nos EDcl no AgRg no AgRg nos EDcl no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no AgRg nos EDcl no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2865
1376,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.edcl.agrg.ag,"EDcl nos EDcl no AgRg no AgRg nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no AgRg nos EDcl no AgRg no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2867
1377,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.edcl.edcl.ag,"EDcl nos EDcl no AgRg no AgRg nos EDcl nos EDcl no Ag",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl nos EDcl no AgRg no AgRg nos EDcl nos EDcl no Ag – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2869
1378,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.edcl.edcl.agrg.eresp,"EDcl nos EDcl no AgRg no AgRg nos EDcl nos EDcl no AgRg nos EREsp",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,EDcl nos EDcl no AgRg no AgRg nos EDcl nos EDcl no AgRg nos EREsp – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2871
1379,br:superior.tribunal.justica:acordao;edcl.edcl.agrg.agrg.edcl.eresp,"EDcl nos EDcl no AgRg no AgRg nos EDcl nos EREsp",pt-BR,"Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp",#acordao,EDcl nos EDcl no AgRg no AgRg nos EDcl nos EREsp – Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2873
