id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
309,br;minas.gerais;cipotanea,"Cipotânea - MG",pt-BR,,#br;minas.gerais,,Municípios::Cipotânea - MG,label_4737
310,br;minas.gerais;claraval,"Claraval - MG",pt-BR,,#br;minas.gerais,,Municípios::Claraval - MG,label_4738
311,br;minas.gerais;claro.pocoes,"Claro dos Poções - MG",pt-BR,,#br;minas.gerais,,Municípios::Claro dos Poções - MG,label_4739
312,br;minas.gerais;claudio,"Cláudio - MG",pt-BR,,#br;minas.gerais,,Municípios::Cláudio - MG,label_4740
313,br;minas.gerais;coimbra,"Coimbra - MG",pt-BR,,#br;minas.gerais,,Municípios::Coimbra - MG,label_4741
314,br;minas.gerais;coluna,"Coluna - MG",pt-BR,,#br;minas.gerais,,Municípios::Coluna - MG,label_4742
315,br;minas.gerais;comendador.gomes,"Comendador Gomes - MG",pt-BR,,#br;minas.gerais,,Municípios::Comendador Gomes - MG,label_4743
316,br;minas.gerais;comercinho,"Comercinho - MG",pt-BR,,#br;minas.gerais,,Municípios::Comercinho - MG,label_4744
317,br;minas.gerais;conceicao.aparecida,"Conceição da Aparecida - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição da Aparecida - MG,label_4745
318,br;minas.gerais;conceicao.barra.minas,"Conceição da Barra de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição da Barra de Minas - MG,label_4746
319,br;minas.gerais;conceicao.alagoas,"Conceição das Alagoas - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição das Alagoas - MG,label_4747
320,br;minas.gerais;conceicao.pedras,"Conceição das Pedras - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição das Pedras - MG,label_4748
321,br;minas.gerais;conceicao.ipanema,"Conceição de Ipanema - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição de Ipanema - MG,label_4749
322,br;minas.gerais;conceicao.mato.dentro,"Conceição do Mato Dentro - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição do Mato Dentro - MG,label_4750
323,br;minas.gerais;conceicao.para,"Conceição do Pará - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição do Pará - MG,label_4751
324,br;minas.gerais;conceicao.rio.verde,"Conceição do Rio Verde - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição do Rio Verde - MG,label_4752
325,br;minas.gerais;conceicao.ouros,"Conceição dos Ouros - MG",pt-BR,,#br;minas.gerais,,Municípios::Conceição dos Ouros - MG,label_4753
326,br;minas.gerais;conego.marinho,"Cônego Marinho - MG",pt-BR,,#br;minas.gerais,,Municípios::Cônego Marinho - MG,label_4754
327,br;minas.gerais;confins,"Confins - MG",pt-BR,,#br;minas.gerais,,Municípios::Confins - MG,label_4755
328,br;minas.gerais;congonhal,"Congonhal - MG",pt-BR,,#br;minas.gerais,,Municípios::Congonhal - MG,label_4756
329,br;minas.gerais;congonhas,"Congonhas - MG",pt-BR,,#br;minas.gerais,,Municípios::Congonhas - MG,label_4757
330,br;minas.gerais;congonhas.norte,"Congonhas do Norte - MG",pt-BR,,#br;minas.gerais,,Municípios::Congonhas do Norte - MG,label_4758
331,br;minas.gerais;conquista,"Conquista - MG",pt-BR,,#br;minas.gerais,,Municípios::Conquista - MG,label_4759
332,br;minas.gerais;conselheiro.lafaiete,"Conselheiro Lafaiete - MG",pt-BR,,#br;minas.gerais,,Municípios::Conselheiro Lafaiete - MG,label_4760
333,br;minas.gerais;conselheiro.pena,"Conselheiro Pena - MG",pt-BR,,#br;minas.gerais,,Municípios::Conselheiro Pena - MG,label_4761
334,br;minas.gerais;consolacao,"Consolação - MG",pt-BR,,#br;minas.gerais,,Municípios::Consolação - MG,label_4762
335,br;minas.gerais;contagem,"Contagem - MG",pt-BR,,#br;minas.gerais,,Municípios::Contagem - MG,label_4763
336,br;minas.gerais;coqueiral,"Coqueiral - MG",pt-BR,,#br;minas.gerais,,Municípios::Coqueiral - MG,label_4764
337,br;minas.gerais;coracao.jesus,"Coração de Jesus - MG",pt-BR,,#br;minas.gerais,,Municípios::Coração de Jesus - MG,label_4765
338,br;minas.gerais;cordisburgo,"Cordisburgo - MG",pt-BR,,#br;minas.gerais,,Municípios::Cordisburgo - MG,label_4766
339,br;minas.gerais;cordislandia,"Cordislândia - MG",pt-BR,,#br;minas.gerais,,Municípios::Cordislândia - MG,label_4767
340,br;minas.gerais;corinto,"Corinto - MG",pt-BR,,#br;minas.gerais,,Municípios::Corinto - MG,label_4768
341,br;minas.gerais;coroaci,"Coroaci - MG",pt-BR,,#br;minas.gerais,,Municípios::Coroaci - MG,label_4769
342,br;minas.gerais;coromandel,"Coromandel - MG",pt-BR,,#br;minas.gerais,,Municípios::Coromandel - MG,label_4770
343,br;minas.gerais;coronel.fabriciano,"Coronel Fabriciano - MG",pt-BR,,#br;minas.gerais,,Municípios::Coronel Fabriciano - MG,label_4771
344,br;minas.gerais;coronel.murta,"Coronel Murta - MG",pt-BR,,#br;minas.gerais,,Municípios::Coronel Murta - MG,label_4772
345,br;minas.gerais;coronel.pacheco,"Coronel Pacheco - MG",pt-BR,,#br;minas.gerais,,Municípios::Coronel Pacheco - MG,label_4773
346,br;minas.gerais;coronel.xavier.chaves,"Coronel Xavier Chaves - MG",pt-BR,,#br;minas.gerais,,Municípios::Coronel Xavier Chaves - MG,label_4774
347,br;minas.gerais;corrego.danta,"Córrego Danta - MG",pt-BR,,#br;minas.gerais,,Municípios::Córrego Danta - MG,label_4775
348,br;minas.gerais;corrego.bom.jesus,"Córrego do Bom Jesus - MG",pt-BR,,#br;minas.gerais,,Municípios::Córrego do Bom Jesus - MG,label_4776
349,br;minas.gerais;corrego.fundo,"Córrego Fundo - MG",pt-BR,,#br;minas.gerais,,Municípios::Córrego Fundo - MG,label_4777
350,br;minas.gerais;corrego.novo,"Córrego Novo - MG",pt-BR,,#br;minas.gerais,,Municípios::Córrego Novo - MG,label_4778
351,br;minas.gerais;couto.magalhaes.minas,"Couto de Magalhães de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Couto de Magalhães de Minas - MG,label_4779
352,br;minas.gerais;crisolita,"Crisólita - MG",pt-BR,,#br;minas.gerais,,Municípios::Crisólita - MG,label_4780
353,br;minas.gerais;cristais,"Cristais - MG",pt-BR,,#br;minas.gerais,,Municípios::Cristais - MG,label_4781
354,br;minas.gerais;cristalia,"Cristália - MG",pt-BR,,#br;minas.gerais,,Municípios::Cristália - MG,label_4782
355,br;minas.gerais;cristiano.otoni,"Cristiano Otoni - MG",pt-BR,,#br;minas.gerais,,Municípios::Cristiano Otoni - MG,label_4783
356,br;minas.gerais;cristina,"Cristina - MG",pt-BR,,#br;minas.gerais,,Municípios::Cristina - MG,label_4784
357,br;minas.gerais;crucilandia,"Crucilândia - MG",pt-BR,,#br;minas.gerais,,Municípios::Crucilândia - MG,label_4785
358,br;minas.gerais;cruzeiro.fortaleza,"Cruzeiro da Fortaleza - MG",pt-BR,,#br;minas.gerais,,Municípios::Cruzeiro da Fortaleza - MG,label_4786
359,br;minas.gerais;cruzilia,"Cruzília - MG",pt-BR,,#br;minas.gerais,,Municípios::Cruzília - MG,label_4787
360,br;minas.gerais;cuparaque,"Cuparaque - MG",pt-BR,,#br;minas.gerais,,Municípios::Cuparaque - MG,label_4788
361,br;minas.gerais;curral.dentro,"Curral de Dentro - MG",pt-BR,,#br;minas.gerais,,Municípios::Curral de Dentro - MG,label_4789
362,br;minas.gerais;curvelo,"Curvelo - MG",pt-BR,,#br;minas.gerais,,Municípios::Curvelo - MG,label_4790
363,br;minas.gerais;datas,"Datas - MG",pt-BR,,#br;minas.gerais,,Municípios::Datas - MG,label_4791
364,br;minas.gerais;delfim.moreira,"Delfim Moreira - MG",pt-BR,,#br;minas.gerais,,Municípios::Delfim Moreira - MG,label_4792
365,br;minas.gerais;delfinopolis,"Delfinópolis - MG",pt-BR,,#br;minas.gerais,,Municípios::Delfinópolis - MG,label_4793
366,br;minas.gerais;delta,"Delta - MG",pt-BR,,#br;minas.gerais,,Municípios::Delta - MG,label_4794
367,br;minas.gerais;descoberto,"Descoberto - MG",pt-BR,,#br;minas.gerais,,Municípios::Descoberto - MG,label_4795
368,br;minas.gerais;desterro.entre.rios,"Desterro de Entre Rios - MG",pt-BR,,#br;minas.gerais,,Municípios::Desterro de Entre Rios - MG,label_4796
369,br;minas.gerais;desterro.melo,"Desterro do Melo - MG",pt-BR,,#br;minas.gerais,,Municípios::Desterro do Melo - MG,label_4797
370,br;minas.gerais;diamantina,"Diamantina - MG",pt-BR,,#br;minas.gerais,,Municípios::Diamantina - MG,label_4798
371,br;minas.gerais;diogo.vasconcelos,"Diogo de Vasconcelos - MG",pt-BR,,#br;minas.gerais,,Municípios::Diogo de Vasconcelos - MG,label_4799
372,br;minas.gerais;dionisio,"Dionísio - MG",pt-BR,,#br;minas.gerais,,Municípios::Dionísio - MG,label_4800
373,br;minas.gerais;divinesia,"Divinésia - MG",pt-BR,,#br;minas.gerais,,Municípios::Divinésia - MG,label_4801
374,br;minas.gerais;divino,"Divino - MG",pt-BR,,#br;minas.gerais,,Municípios::Divino - MG,label_4802
375,br;minas.gerais;divino.laranjeiras,"Divino das Laranjeiras - MG",pt-BR,,#br;minas.gerais,,Municípios::Divino das Laranjeiras - MG,label_4803
376,br;minas.gerais;divinolandia.minas,"Divinolândia de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Divinolândia de Minas - MG,label_4804
377,br;minas.gerais;divisa.alegre,"Divisa Alegre - MG",pt-BR,,#br;minas.gerais,,Municípios::Divisa Alegre - MG,label_4805
378,br;minas.gerais;divisa.nova,"Divisa Nova - MG",pt-BR,,#br;minas.gerais,,Municípios::Divisa Nova - MG,label_4806
379,br;minas.gerais;divisopolis,"Divisópolis - MG",pt-BR,,#br;minas.gerais,,Municípios::Divisópolis - MG,label_4807
380,br;minas.gerais;dom.bosco,"Dom Bosco - MG",pt-BR,,#br;minas.gerais,,Municípios::Dom Bosco - MG,label_4808
381,br;minas.gerais;dom.cavati,"Dom Cavati - MG",pt-BR,,#br;minas.gerais,,Municípios::Dom Cavati - MG,label_4809
382,br;minas.gerais;dom.joaquim,"Dom Joaquim - MG",pt-BR,,#br;minas.gerais,,Municípios::Dom Joaquim - MG,label_4810
383,br;minas.gerais;dom.silverio,"Dom Silvério - MG",pt-BR,,#br;minas.gerais,,Municípios::Dom Silvério - MG,label_4811
384,br;minas.gerais;dom.vicoso,"Dom Viçoso - MG",pt-BR,,#br;minas.gerais,,Municípios::Dom Viçoso - MG,label_4812
385,br;minas.gerais;dona.eusebia,"Dona Eusébia - MG",pt-BR,,#br;minas.gerais,,Municípios::Dona Eusébia - MG,label_4813
386,br;minas.gerais;dores.campos,"Dores de Campos - MG",pt-BR,,#br;minas.gerais,,Municípios::Dores de Campos - MG,label_4814
387,br;minas.gerais;dores.guanhaes,"Dores de Guanhães - MG",pt-BR,,#br;minas.gerais,,Municípios::Dores de Guanhães - MG,label_4815
388,br;minas.gerais;dores.indaia,"Dores do Indaiá - MG",pt-BR,,#br;minas.gerais,,Municípios::Dores do Indaiá - MG,label_4816
389,br;minas.gerais;dores.turvo,"Dores do Turvo - MG",pt-BR,,#br;minas.gerais,,Municípios::Dores do Turvo - MG,label_4817
390,br;minas.gerais;doresopolis,"Doresópolis - MG",pt-BR,,#br;minas.gerais,,Municípios::Doresópolis - MG,label_4818
391,br;minas.gerais;douradoquara,"Douradoquara - MG",pt-BR,,#br;minas.gerais,,Municípios::Douradoquara - MG,label_4819
392,br;minas.gerais;durande,"Durandé - MG",pt-BR,,#br;minas.gerais,,Municípios::Durandé - MG,label_4820
393,br;minas.gerais;eloi.mendes,"Elói Mendes - MG",pt-BR,,#br;minas.gerais,,Municípios::Elói Mendes - MG,label_4821
394,br;minas.gerais;engenheiro.caldas,"Engenheiro Caldas - MG",pt-BR,,#br;minas.gerais,,Municípios::Engenheiro Caldas - MG,label_4822
395,br;minas.gerais;engenheiro.navarro,"Engenheiro Navarro - MG",pt-BR,,#br;minas.gerais,,Municípios::Engenheiro Navarro - MG,label_4823
396,br;minas.gerais;entre.folhas,"Entre Folhas - MG",pt-BR,,#br;minas.gerais,,Municípios::Entre Folhas - MG,label_4824
397,br;minas.gerais;entre.rios.minas,"Entre Rios de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Entre Rios de Minas - MG,label_4825
398,br;minas.gerais;ervalia,"Ervália - MG",pt-BR,,#br;minas.gerais,,Municípios::Ervália - MG,label_4826
399,br;minas.gerais;esmeraldas,"Esmeraldas - MG",pt-BR,,#br;minas.gerais,,Municípios::Esmeraldas - MG,label_4827
400,br;minas.gerais;espera.feliz,"Espera Feliz - MG",pt-BR,,#br;minas.gerais,,Municípios::Espera Feliz - MG,label_4828
401,br;minas.gerais;espinosa,"Espinosa - MG",pt-BR,,#br;minas.gerais,,Municípios::Espinosa - MG,label_4829
402,br;minas.gerais;espirito.santo.dourado,"Espírito Santo do Dourado - MG",pt-BR,,#br;minas.gerais,,Municípios::Espírito Santo do Dourado - MG,label_4830
403,br;minas.gerais;estiva,"Estiva - MG",pt-BR,,#br;minas.gerais,,Municípios::Estiva - MG,label_4831
404,br;minas.gerais;estrela.dalva,"Estrela Dalva - MG",pt-BR,,#br;minas.gerais,,Municípios::Estrela Dalva - MG,label_4832
405,br;minas.gerais;estrela.indaia,"Estrela do Indaiá - MG",pt-BR,,#br;minas.gerais,,Municípios::Estrela do Indaiá - MG,label_4833
406,br;minas.gerais;estrela.sul,"Estrela do Sul - MG",pt-BR,,#br;minas.gerais,,Municípios::Estrela do Sul - MG,label_4834
407,br;minas.gerais;eugenopolis,"Eugenópolis - MG",pt-BR,,#br;minas.gerais,,Municípios::Eugenópolis - MG,label_4835
408,br;minas.gerais;ewbank.camara,"Ewbank da Câmara - MG",pt-BR,,#br;minas.gerais,,Municípios::Ewbank da Câmara - MG,label_4836
409,br;minas.gerais;extrema,"Extrema - MG",pt-BR,,#br;minas.gerais,,Municípios::Extrema - MG,label_4837
410,br;minas.gerais;fama,"Fama - MG",pt-BR,,#br;minas.gerais,,Municípios::Fama - MG,label_4838
411,br;minas.gerais;faria.lemos,"Faria Lemos - MG",pt-BR,,#br;minas.gerais,,Municípios::Faria Lemos - MG,label_4839
412,br;minas.gerais;felicio.santos,"Felício dos Santos - MG",pt-BR,,#br;minas.gerais,,Municípios::Felício dos Santos - MG,label_4840
413,br;minas.gerais;felixlandia,"Felixlândia - MG",pt-BR,,#br;minas.gerais,,Municípios::Felixlândia - MG,label_4841
414,br;minas.gerais;felisburgo,"Felisburgo - MG",pt-BR,,#br;minas.gerais,,Municípios::Felisburgo - MG,label_4842
415,br;minas.gerais;fernandes.tourinho,"Fernandes Tourinho - MG",pt-BR,,#br;minas.gerais,,Municípios::Fernandes Tourinho - MG,label_4843
416,br;minas.gerais;ferros,"Ferros - MG",pt-BR,,#br;minas.gerais,,Municípios::Ferros - MG,label_4844
417,br;minas.gerais;fervedouro,"Fervedouro - MG",pt-BR,,#br;minas.gerais,,Municípios::Fervedouro - MG,label_4845
418,br;minas.gerais;florestal,"Florestal - MG",pt-BR,,#br;minas.gerais,,Municípios::Florestal - MG,label_4846
419,br;minas.gerais;formiga,"Formiga - MG",pt-BR,,#br;minas.gerais,,Municípios::Formiga - MG,label_4847
420,br;minas.gerais;formoso,"Formoso - MG",pt-BR,,#br;minas.gerais,,Municípios::Formoso - MG,label_4848
421,br;minas.gerais;fortaleza.minas,"Fortaleza de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Fortaleza de Minas - MG,label_4849
422,br;minas.gerais;fortuna.minas,"Fortuna de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Fortuna de Minas - MG,label_4850
423,br;minas.gerais;francisco.badaro,"Francisco Badaró - MG",pt-BR,,#br;minas.gerais,,Municípios::Francisco Badaró - MG,label_4851
424,br;minas.gerais;francisco.dumont,"Francisco Dumont - MG",pt-BR,,#br;minas.gerais,,Municípios::Francisco Dumont - MG,label_4852
425,br;minas.gerais;francisco.sa,"Francisco Sá - MG",pt-BR,,#br;minas.gerais,,Municípios::Francisco Sá - MG,label_4853
426,br;minas.gerais;franciscopolis,"Franciscópolis - MG",pt-BR,,#br;minas.gerais,,Municípios::Franciscópolis - MG,label_4854
427,br;minas.gerais;frei.gaspar,"Frei Gaspar - MG",pt-BR,,#br;minas.gerais,,Municípios::Frei Gaspar - MG,label_4855
428,br;minas.gerais;frei.inocencio,"Frei Inocêncio - MG",pt-BR,,#br;minas.gerais,,Municípios::Frei Inocêncio - MG,label_4856
429,br;minas.gerais;frei.lagonegro,"Frei Lagonegro - MG",pt-BR,,#br;minas.gerais,,Municípios::Frei Lagonegro - MG,label_4857
430,br;minas.gerais;fronteira,"Fronteira - MG",pt-BR,,#br;minas.gerais,,Municípios::Fronteira - MG,label_4858
431,br;minas.gerais;fronteira.vales,"Fronteira dos Vales - MG",pt-BR,,#br;minas.gerais,,Municípios::Fronteira dos Vales - MG,label_4859
432,br;minas.gerais;fruta.leite,"Fruta de Leite - MG",pt-BR,,#br;minas.gerais,,Municípios::Fruta de Leite - MG,label_4860
433,br;minas.gerais;frutal,"Frutal - MG",pt-BR,,#br;minas.gerais,,Municípios::Frutal - MG,label_4861
434,br;minas.gerais;funilandia,"Funilândia - MG",pt-BR,,#br;minas.gerais,,Municípios::Funilândia - MG,label_4862
435,br;minas.gerais;galileia,"Galiléia - MG",pt-BR,,#br;minas.gerais,,Municípios::Galiléia - MG,label_4863
436,br;minas.gerais;gameleiras,"Gameleiras - MG",pt-BR,,#br;minas.gerais,,Municípios::Gameleiras - MG,label_4864
437,br;minas.gerais;glaucilandia,"Glaucilândia - MG",pt-BR,,#br;minas.gerais,,Municípios::Glaucilândia - MG,label_4865
438,br;minas.gerais;goiabeira,"Goiabeira - MG",pt-BR,,#br;minas.gerais,,Municípios::Goiabeira - MG,label_4866
439,br;minas.gerais;goiana,"Goianá - MG",pt-BR,,#br;minas.gerais,,Municípios::Goianá - MG,label_4867
440,br;minas.gerais;goncalves,"Gonçalves - MG",pt-BR,,#br;minas.gerais,,Municípios::Gonçalves - MG,label_4868
441,br;minas.gerais;gonzaga,"Gonzaga - MG",pt-BR,,#br;minas.gerais,,Municípios::Gonzaga - MG,label_4869
442,br;minas.gerais;gouveia,"Gouveia - MG",pt-BR,,#br;minas.gerais,,Municípios::Gouveia - MG,label_4870
443,br;minas.gerais;governador.valadares,"Governador Valadares - MG",pt-BR,,#br;minas.gerais,,Municípios::Governador Valadares - MG,label_4871
444,br;minas.gerais;grao.mogol,"Grão Mogol - MG",pt-BR,,#br;minas.gerais,,Municípios::Grão Mogol - MG,label_4872
445,br;minas.gerais;grupiara,"Grupiara - MG",pt-BR,,#br;minas.gerais,,Municípios::Grupiara - MG,label_4873
446,br;minas.gerais;guanhaes,"Guanhães - MG",pt-BR,,#br;minas.gerais,,Municípios::Guanhães - MG,label_4874
447,br;minas.gerais;guape,"Guapé - MG",pt-BR,,#br;minas.gerais,,Municípios::Guapé - MG,label_4875
448,br;minas.gerais;guaraciaba,"Guaraciaba - MG",pt-BR,,#br;minas.gerais,,Municípios::Guaraciaba - MG,label_4876
449,br;minas.gerais;guaraciama,"Guaraciama - MG",pt-BR,,#br;minas.gerais,,Municípios::Guaraciama - MG,label_4877
450,br;minas.gerais;guaranesia,"Guaranésia - MG",pt-BR,,#br;minas.gerais,,Municípios::Guaranésia - MG,label_4878
451,br;minas.gerais;guarani,"Guarani - MG",pt-BR,,#br;minas.gerais,,Municípios::Guarani - MG,label_4879
452,br;minas.gerais;guarara,"Guarará - MG",pt-BR,,#br;minas.gerais,,Municípios::Guarará - MG,label_4880
453,br;minas.gerais;guarda.mor,"Guarda-Mor - MG",pt-BR,,#br;minas.gerais,,Municípios::Guarda-Mor - MG,label_4881
454,br;minas.gerais;guaxupe,"Guaxupé - MG",pt-BR,,#br;minas.gerais,,Municípios::Guaxupé - MG,label_4882
455,br;minas.gerais;guidoval,"Guidoval - MG",pt-BR,,#br;minas.gerais,,Municípios::Guidoval - MG,label_4883
456,br;minas.gerais;guimarania,"Guimarânia - MG",pt-BR,,#br;minas.gerais,,Municípios::Guimarânia - MG,label_4884
457,br;minas.gerais;guiricema,"Guiricema - MG",pt-BR,,#br;minas.gerais,,Municípios::Guiricema - MG,label_4885
458,br;minas.gerais;gurinhata,"Gurinhatã - MG",pt-BR,,#br;minas.gerais,,Municípios::Gurinhatã - MG,label_4886
459,br;minas.gerais;heliodora,"Heliodora - MG",pt-BR,,#br;minas.gerais,,Municípios::Heliodora - MG,label_4887
460,br;minas.gerais;iapu,"Iapu - MG",pt-BR,,#br;minas.gerais,,Municípios::Iapu - MG,label_4888
461,br;minas.gerais;ibertioga,"Ibertioga - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibertioga - MG,label_4889
462,br;minas.gerais;ibia,"Ibiá - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibiá - MG,label_4890
463,br;minas.gerais;ibiai,"Ibiaí - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibiaí - MG,label_4891
464,br;minas.gerais;ibiracatu,"Ibiracatu - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibiracatu - MG,label_4892
465,br;minas.gerais;ibiraci,"Ibiraci - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibiraci - MG,label_4893
466,br;minas.gerais;ibirite,"Ibirité - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibirité - MG,label_4894
467,br;minas.gerais;ibitiura.minas,"Ibitiúra de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibitiúra de Minas - MG,label_4895
468,br;minas.gerais;ibituruna,"Ibituruna - MG",pt-BR,,#br;minas.gerais,,Municípios::Ibituruna - MG,label_4896
469,br;minas.gerais;icarai.minas,"Icaraí de Minas - MG",pt-BR,,#br;minas.gerais,,Municípios::Icaraí de Minas - MG,label_4897
470,br;minas.gerais;igarape,"Igarapé - MG",pt-BR,,#br;minas.gerais,,Municípios::Igarapé - MG,label_4898
471,br;minas.gerais;igaratinga,"Igaratinga - MG",pt-BR,,#br;minas.gerais,,Municípios::Igaratinga - MG,label_4899
472,br;minas.gerais;iguatama,"Iguatama - MG",pt-BR,,#br;minas.gerais,,Municípios::Iguatama - MG,label_4900
